station_id,month,humidity,pressure_hpa,wind_speed_kmh,cloud_cover_pct,uv_index,season,region,temperature_max
42,8,,1024.1399453930176,15.26308042068301,23.551645730617143,0.7204642298748002,winter,east,30.593349723888842
43,4,59.883363295034876,1031.0037875085268,36.79328101987853,31.978465431828628,9.533206341020056,spring,north,-3.8600516949817543
44,11,71.55108790979841,1011.4286452149231,28.945204792152737,79.98795260549534,9.10544380269392,winter,center,31.926754636315103
45,7,50.3415224789586,1027.935273057746,13.658385555701988,50.70681389233913,9.841863252106075,fall,south,26.28340999359955
46,7,61.369710235425835,1033.9240092333127,17.708132788462976,50.63850014215709,0.6573299417282937,spring,center,12.781140638761839
47,10,42.97340346114087,995.1159960961037,77.00059290611027,23.619412839586353,2.6268615400984032,spring,south,0.6426848471324376
48,2,36.04221612110861,1032.4884168733076,70.7378441305425,1.453628036381327,8.526689767309152,summer,center,17.56118929105431
49,10,32.31624779525813,1009.6963666316168,30.583346095582336,93.32239002254337,4.80535096612248,spring,north,19.227362129152727
50,9,72.11696858315938,1013.9841961756138,59.157859450803514,8.582579108682998,0.058444744903917045,spring,east,7.2278041120341125
51,10,57.38583725289337,997.3167284879099,3.357442974501641,84.492680147361,7.618815831324175,fall,north,3.485414235144188
52,3,83.86404882559054,1024.9213172473546,73.2045760992138,36.788073891151676,8.797466413627248,winter,east,33.26249833777448
53,10,80.11099228153678,1004.5989307993925,42.97366809712818,95.10229811957994,10.709874342569012,summer,south,28.817949783778445
54,3,53.105708068849,1033.5569574896795,65.62142428143551,39.94252615788064,1.6573054234937703,winter,center,35.69862081448393
55,1,88.42072618231337,1003.7687188474039,22.075060605213885,93.6442061842003,2.771504724207547,winter,south,8.723633310153112
56,11,65.52372066470187,1018.0904859365445,30.08990505432542,55.615977553389705,9.254966512401317,winter,west,27.046959837924764
57,11,75.95299885291789,1009.9828110565227,27.843497512946442,24.013532830277583,1.0099003599207959,fall,west,-5.223998225818396
58,11,54.431661508776415,,77.79517341690047,74.14216700278128,3.0169762515021024,summer,south,-0.1119862681833883
59,6,41.77019471809632,999.8319619886062,34.3567906338187,67.43897148867629,4.969389773436067,fall,east,0.3621756586549516
60,4,40.30662090491007,999.0143770421547,39.97541924255973,68.42052123845983,4.601771139822098,summer,north,31.413117130132004
61,1,40.87237357385921,1027.343019282492,76.4783144014981,46.382436008336725,5.970073223238197,summer,west,16.947792941534914
62,8,66.22833103574632,1027.6111709184638,72.25564706805905,22.188855916445473,9.555526888168394,summer,south,25.9199748048026
63,9,36.757971306679096,,31.60084082081079,64.0940141481311,6.943896888707855,spring,south,18.671421400632994
64,11,31.19464493024529,1036.0539838641464,24.58863357832285,10.708949613728647,7.194000871814,winter,north,22.82258629037734
65,4,79.97981785130523,1000.2887524114509,64.56383489080305,69.22222746448298,6.514437252519977,spring,north,6.727759934668848
66,3,35.964667075958445,1032.5450562295825,8.597727189542521,63.53867998907108,2.319115096912729,spring,center,31.032807056334335
67,8,57.03507213310573,998.4493655663543,31.375113095729603,37.65125255876922,4.946250198485459,spring,south,-3.1457777003988667
68,10,59.30991438503816,1038.217886044714,70.11470537466201,79.85233458061055,10.86292230029984,winter,center,13.283101647253748
69,12,67.21634450301374,1021.1846364053076,73.41139318661226,19.402547600704455,10.00153468850503,fall,north,-4.39515144847215
70,2,60.240868944095794,1020.3441894005007,18.678101492932146,39.04589137977216,8.441888539958837,winter,north,-2.573066636659277
71,6,86.24058862373809,,6.297612040852387,79.79338860970209,5.870498315700843,spring,south,39.27982433794503
72,11,,,63.01819987665641,38.04753706433236,9.55752347698889,fall,center,24.760527599947665
73,6,64.46798987297794,1029.4958738044277,49.74224523168189,71.32578641244521,6.939707128567703,summer,east,32.93634682387493
74,8,67.036328202317,992.7046878935482,19.00038540990698,61.25178041653119,4.373261927348985,summer,west,27.228774412712028
75,1,60.39308949641881,,40.47145553688051,94.10009752426018,5.789516294164118,spring,west,21.33041618398823
76,9,87.88570853252128,994.2447386082735,5.7134577660173225,99.16767169901964,2.184418720344865,fall,west,27.559032227782364
77,12,43.597563801548205,999.6763790732757,56.006985641825075,72.36762546507963,6.301021554455459,winter,center,24.137157076779864
78,10,,1000.6933495346074,42.13803647728451,80.88438090346699,3.44986980453295,fall,south,15.837124972113065
79,11,63.30580073387191,1032.9320966082953,56.37182915520124,15.286502314567285,8.595392572955324,spring,north,20.173820596665255
80,8,,996.3377489859153,7.053549840766324,71.28902625665684,9.102724649131172,fall,north,20.194508790537643
81,3,47.76899998702402,1004.8378884194725,51.58520186410029,84.76243802545339,10.931759399226909,summer,center,11.026449343169304
82,10,85.63001612409548,1014.6423489462167,29.626870651581,40.12257479926314,9.184704304582533,winter,north,29.262914540220464
83,3,77.07389144579999,,39.944685279488645,55.32500397935409,0.6518969706614203,winter,west,16.410960185624518
84,10,30.769865611823295,1038.2615710418688,26.838599980681302,47.94877517608621,7.96758245008433,spring,east,23.60477463288523
85,1,47.79757977976469,1025.407238534362,50.72692210870155,95.85229997993714,8.889974532232007,fall,center,19.988130894721337
86,10,30.58832094279383,1000.6843609715274,45.46087480576055,31.727784027671568,9.594664430805867,winter,center,32.28476062168352
87,2,79.64801657868468,1017.2491340729002,49.36918056729777,40.208452693776586,5.408393779316225,winter,north,28.927504169364763
88,5,,1025.2979521493444,5.07036965422861,0.09197891108657652,5.235027712695098,fall,north,-2.7110415624378668
89,4,33.447310726489164,992.5941263863313,18.011328080898686,42.018453469313044,5.838949749671609,fall,south,34.19047834407048
90,9,88.91300059170592,1023.9942083612036,5.7523648617112055,63.14361061322901,1.7042660562024528,spring,east,35.27054537519878
91,3,56.752192764912834,1008.414091756954,30.663827985103957,93.49610941866503,10.526509074985462,fall,east,5.955936470433473
92,5,49.10357994382056,1019.4850143389605,38.48067950205451,92.36765847577347,10.857046997576019,summer,north,25.703082951883445
93,1,32.94080337378553,1023.4766640570832,8.98735542100308,32.73498133240979,2.8928141541163215,spring,west,34.613441934725145
94,4,53.37571705792932,1023.4563748072968,53.40712679141323,98.88610256190192,10.530697547698686,spring,east,16.237606265609934
95,6,51.9623434357283,1016.1524887762928,38.98854050344305,18.76749402345188,2.29039912716075,fall,south,0.036998631970030615
96,2,61.40884728332785,1017.7368716232545,40.026376965188895,82.32520180360315,0.9321809772464337,fall,north,26.937774891299696
97,8,30.407127988888977,999.9074856806767,47.797267280225384,15.725948708404458,8.054527263816956,fall,east,29.66133881578643
98,5,38.87777281741311,1014.7593695767702,74.79027168832957,40.509865286115954,8.980467605094622,fall,center,4.9543372949201325
99,9,42.59319154490438,996.2704736322627,47.10919733267189,7.347331180727757,2.197013898142789,winter,south,0.3257231865036212
100,8,,1014.0373500963033,7.478605076052949,85.80389311980173,10.491330829812235,fall,south,31.22483276036258
101,6,48.13820197859198,1016.8122462784905,11.717538174779571,82.87980709765223,4.397059390220619,summer,east,16.46889338239095
102,11,66.79966058942392,1028.705240815516,55.5114501625868,13.978929854271627,2.0445490637785095,fall,west,-4.75554699423823
103,8,47.125956332357724,1009.6832396497093,25.809377398178597,52.71064765570826,3.306319137090106,fall,east,8.155712152631743
104,10,84.57798060506519,990.9800209275804,60.422978040147655,25.81414969163064,1.2409221398835892,spring,west,6.04703630007375
105,5,87.7121974918846,1016.3874966606752,40.851104408827645,49.177570001883616,8.490030068675168,spring,east,24.27939588024278
106,7,33.56609192615415,1000.2616246225044,30.375083957574063,55.32060059492488,3.138441168187204,fall,east,22.7797558487313
107,3,42.54358314929875,1027.0628761597184,59.15589539425437,10.62620511987572,7.626257038104647,summer,west,22.80450180225339
108,12,63.78139099535447,1009.4348615208369,14.638464483726592,86.43755631011325,5.069945014273879,fall,center,6.015564506852158
109,3,,,22.78500819275741,27.869631903431202,1.3747033601440575,summer,south,11.499044298884645
110,4,33.84145387946287,1035.472728988465,23.355265787534325,44.71233215743733,6.459699931811878,spring,west,22.01417912035226
111,1,41.08816106579278,1009.6485221977605,33.22544344210264,5.725859671574874,10.638929916716872,spring,west,20.242778407068215
112,4,57.403207301441356,1007.4425788575778,72.56910794452716,0.27452064082378325,2.033575546049017,summer,south,24.90452015720459
113,10,70.1214455130104,1007.4009867679129,65.00317039825435,19.515952159698625,10.58832008522595,winter,north,24.043954595488703
114,9,84.1996756193287,1014.0382785151292,65.7282709409059,34.16751841183407,1.2987743995696284,summer,west,35.340505703794186
115,2,82.01837781249301,994.6646054375707,50.491989044448815,92.81134210145737,6.340702963888762,summer,west,32.65168300361515
116,5,77.62532492509547,1017.3373703972858,0.6571056269155306,88.97282885095474,1.9093503138131986,fall,east,16.18734114586919
117,6,,1036.071373101689,22.890644310048867,48.050101664614644,10.955693762501769,winter,east,39.048458754912254
118,8,88.59818959753125,1018.1461032439869,40.14395221514158,45.47598185825813,6.047682081568925,summer,south,4.9924126778105204
119,6,66.87767694906941,1027.1955103675273,71.87638001601817,66.69930438538807,9.588941280078709,fall,north,35.06511261176035
120,8,35.166948912087,1037.357033158284,29.102274007125068,85.8754902459854,7.782538961329675,summer,south,22.223355745837445
121,11,45.29572652338592,1032.1057693549458,44.0447570829068,33.7297505748699,4.934182738196106,fall,south,15.717969020649459
122,9,67.24524507397746,1027.200317180624,67.88358705023887,79.3654527758656,2.8557362160046056,summer,center,30.68326361602568
123,5,53.13840701301837,1030.658186959728,27.312519365100478,39.89872530880439,9.593149305932302,fall,north,19.733040486610612
124,6,56.796208529432526,1031.006952081348,59.845986890870044,59.40538823877074,9.73801862609789,fall,center,32.156482061543684
125,5,78.27510393592499,1002.6877597381017,47.60217714597602,73.7466982790227,8.624367924671406,fall,south,11.271340117903586
126,2,79.44185864488671,1014.0981523594191,42.0265514194337,50.135720441712614,8.875532653863967,winter,south,23.77383886045095
127,3,62.80721881081846,1007.1358375329257,50.38327324471461,69.07757712066994,0.45910745336440884,spring,east,19.705555685923045
128,4,77.54706624326668,1003.0866646814327,38.78839743608804,69.7313482358801,2.409251112553172,fall,east,1.070837732736881
129,4,54.360295745583265,1018.5775791561315,9.037804424079843,0.571268992791818,6.0999211097907535,summer,east,25.90043016424715
130,4,,1005.8942961420462,71.75246252898916,3.906553325581441,0.8641803575621543,summer,west,3.054483040943534
131,7,66.30954992556215,1020.9328272886327,77.57861853282301,14.903831081554952,6.492731234218929,spring,north,3.8060306436626483
132,12,88.06187896120909,1019.1208265135879,66.65309253346312,21.363513434923252,10.419805563321283,spring,center,6.929191054473641
133,10,32.63926152338382,995.2199487190985,28.303349089565437,20.321460709453188,3.89171213994471,summer,west,32.584143681771195
134,10,82.96155917056203,1012.1208825779541,50.71317823679149,4.896558175294963,7.594134817707599,winter,south,17.823882131131416
135,10,63.56263125269259,1009.4927436990109,61.66104759897311,21.721140224977987,2.220861101932199,spring,south,-8.231087789532891
136,8,,1025.3326205550193,4.97979038727407,60.09473694002969,8.761190815864998,summer,center,1.361863423127545
137,12,41.5556985227412,994.4066421905193,63.15562771954696,88.60751614303531,9.86086194359231,winter,south,25.336464921630853
138,9,62.92148255945959,998.4479086229999,6.791556558852383,34.95038076728312,8.967581194654183,winter,south,-3.952625667905731
139,7,47.356675447315155,1015.6298727977745,75.18593495136348,36.640479890638225,4.848188367805177,spring,center,13.690344169835068
140,1,36.32882861200241,1010.2296864423907,19.316918941866142,41.6741733144769,3.8306992060908227,spring,south,4.441059549855405
141,6,30.191206237087027,1023.267334009086,77.05136975164457,68.03417830461306,0.9212233110264593,fall,west,23.25381847197538
142,3,84.41040119187623,1006.6428343877925,18.565968735435987,78.52739522088117,9.327795511483572,spring,west,-3.4485683902875697
143,2,70.25425890214964,999.8609384172498,42.83078918693295,94.09580823095943,9.942022977150899,summer,west,8.843764382548674
144,7,42.30130389999044,,66.51785335960842,37.57000414797116,6.143296824189731,summer,east,13.439929665146614
145,10,45.46912065376463,1002.1948246661517,79.00337037000172,70.67742044739231,8.40538993978339,winter,east,34.958253386461244
146,4,57.93565869130491,997.3532153716617,56.45576836661242,34.16340099741699,2.506797950534566,spring,west,12.651986086096034
147,10,79.09723519616841,1003.9947077159106,66.77803837380327,82.40017986428428,8.315469425611724,fall,south,1.6029761833620553
148,7,37.05753617270878,1006.9862188674266,31.342890444228566,23.064890373883827,2.747418769577272,fall,center,13.710417239590827
149,2,88.06708980982378,1001.2557996329681,60.05734385982034,87.1013711841216,8.019712184576267,spring,north,7.04453991729439
150,12,86.63464598562521,1016.8158225531957,30.771578660999932,50.51052531003721,0.13169027816020096,winter,center,18.21547443327367
151,5,44.67960574155801,1036.846692283385,74.38771952451941,72.53440316687976,4.23166883202922,winter,north,5.245094631826694
152,4,68.44691157011584,996.3009425757556,61.88024262593804,53.49930147477081,2.6201001601156007,summer,east,9.278362654246344
153,11,51.60585196596516,1010.7582306441677,30.35259135559376,31.612134928561954,0.44463126212232584,winter,south,26.773101512260833
154,2,71.83940067033504,,62.73759352833955,49.430189923845326,2.854338428299344,fall,east,13.218772722535652
155,9,35.214966008865204,1034.2357491242703,5.320927761637337,5.045041365802094,10.104092933196554,winter,north,39.65116568313721
156,3,58.197952812385616,1039.9901514142598,74.00611013809821,4.299256490461367,3.3279328088154188,winter,south,9.691130230128385
157,5,65.30944822140563,997.1818473173843,55.45007964613251,52.99633264027296,1.2807048209999077,fall,east,32.98381043677626
158,3,67.58854415548097,1016.8648862213659,26.175943721801957,47.71744759028156,7.334855351808297,summer,west,10.165660657076042
159,11,71.5677284502938,1034.0600264362745,51.75577204666995,83.31373261831118,8.49502543595247,spring,center,17.087262133614146
160,5,,992.6514837429211,62.74208177736203,2.012261791256087,3.792701752532579,fall,center,25.00685516861892
161,12,44.47501259444556,1019.4146577927896,50.26520351473593,55.6883810698336,10.15548504335344,spring,west,15.104853548828554
162,8,39.19165903999118,998.6955674694146,70.92831471449925,49.06371043484824,7.668423263717939,winter,center,32.30939704037655
163,9,53.43641623277855,1028.3915131082715,33.22856065286146,59.79971375506575,5.9130062928322245,winter,south,38.67698169699983
164,7,64.12968886134709,,25.600853402926234,72.95786241277247,9.862532185225552,spring,center,5.941900711171268
165,4,87.63172565523328,1016.914409633034,29.676298229560327,52.474060880329645,8.898904448723616,fall,south,5.737337081731312
166,5,72.6303351369851,990.4483236625218,22.53895652586302,56.303822035637175,6.646825099602196,spring,north,24.99828044401092
167,12,74.30655304017775,993.2125160824021,38.32571155630813,49.17838796084667,2.7641075758955838,spring,west,34.12296772652428
168,3,88.36302322863742,1010.7850961959612,60.59207078073065,61.520699891050555,5.747486340568031,summer,south,1.031731827049133
169,12,46.06458976551539,1032.3651985115855,69.96523988035386,24.81272150528582,6.826285740585383,winter,center,32.293707989683135
170,10,45.567697531552675,1001.8383461335166,50.62009741880608,55.26134291115301,9.865665456406223,winter,west,10.007471156076388
171,5,55.352450254134126,1023.4568786566088,62.86030793950172,67.23868184112789,10.327672111062732,fall,west,-0.8925894235239857
172,8,47.72520044518399,,77.60568321774093,19.111278090273785,0.6754033667915125,fall,east,2.1042375615374667
173,5,69.06620311370816,1003.2577595084015,52.77653476249519,99.03670805639358,5.794110090387811,fall,south,35.58438874951059
174,5,87.10283524917216,1025.1944554013594,6.770610106696955,74.6459479329557,10.30914940291934,spring,center,6.107855582712247
175,7,39.21068955216146,1005.412837785742,50.04732800266045,95.53312668018795,4.741216665788153,summer,east,-3.361419114499643
176,1,61.07686093320808,1008.5940474604745,1.5858115033546127,29.39463711882543,8.291748479937798,winter,center,25.719518085135604
177,6,70.65468592789423,1028.265515438385,54.213392755192174,44.34928765948255,2.5272842113064953,summer,north,40.92685217233443
178,12,,1014.7599954299519,79.8730438611326,26.1438554478015,9.582669842487348,spring,east,12.257913422717536
179,4,84.82463045364105,1029.195928047753,39.08732806094611,4.669161537192479,1.9180802856682178,spring,east,15.51648444885248
180,9,74.2138791720875,1015.8150265585066,74.64147842992558,1.6676838270570982,2.880728256124784,fall,north,9.402858865381312
181,6,82.93060773663414,997.9985832509999,1.5665979946214748,24.674784115974802,2.703990620371547,spring,center,37.65543431742787
182,3,36.70589928714643,1012.1848912099363,77.21126488692641,86.12625322502753,1.5630784737457566,winter,north,34.697795637599
183,11,41.74581020980257,1033.6382531316488,13.470496331154438,16.369416060025234,7.363875687034014,winter,south,20.74714185878069
184,1,33.94225353621671,1018.2458922516738,67.16182387142509,68.96226001890659,9.270362084908596,fall,north,43.73396999589169
185,4,,1038.2407774793414,23.86326086681531,24.938189039179104,1.7331738381406678,summer,east,9.138065485421897
186,12,87.769119708349,990.0574206871948,31.460099726182527,6.5582936657338164,2.1912128849610055,winter,north,12.213004424351617
187,4,30.839461261706013,1007.0183233025883,10.605329683793467,19.248656241474915,4.371238332255979,fall,west,21.249843616601055
188,11,77.35521863229455,1028.4525077095732,2.99459310689671,67.79263430704468,3.3097132666250264,summer,north,25.884200002408136
189,8,73.66987191167846,,60.175479149402314,50.1656204783526,7.017720021954454,summer,center,26.867360121827044
190,10,84.49120766312262,1018.0489322169108,59.6886129830728,54.90310411105226,1.287649166653408,summer,west,9.515468909420033
191,8,46.22312839556404,1023.1871515077304,9.880407816943295,45.316427833860054,6.408864302555141,winter,west,33.33801607024002
192,5,72.88663099899514,1033.821545152886,49.80556977889347,27.434792674834117,5.540379266660159,spring,center,35.40049952571603
193,10,44.2453728881532,1024.177572126556,20.605165507188687,48.83478310464564,1.2919753963666705,spring,east,31.31971721919432
194,1,34.561992002686,1017.3614279396646,71.73604713177598,92.2446127289036,4.929466227491288,fall,center,13.549900698527615
195,6,74.71224376219644,1018.123423470853,10.735030018229414,20.149492808148175,4.1225325847303935,summer,west,33.92401765065101
196,5,,1023.3188462480147,47.01743375705921,73.27341053629873,0.7420846974304892,winter,east,2.760074748838271
197,6,71.97566778945745,1006.1956097752077,71.18322715847226,25.112967925090622,3.5846749197949954,spring,south,-1.109685054907488
198,2,47.00774788214193,1023.4717603110566,43.07315951450914,19.341604794630697,7.069668737199667,winter,south,-0.03259501627049577
199,3,59.24540370507466,1020.7504160119528,53.668683058696026,32.384538165328806,9.628263825310706,spring,north,32.80709726508397
200,7,83.49198923228099,,64.83013641707159,9.27791686178432,10.4789003019277,summer,north,41.024020415994386
201,5,44.604472740012774,1014.0112568204277,56.55661532184821,93.53742926722212,8.102321228906053,winter,center,10.58274079353248
202,10,58.099462911402924,991.3504324834493,65.99275063231174,36.51339980916557,4.489859900717506,spring,west,29.009243145606998
203,8,51.302966822414675,1016.846078285468,17.907753014291323,17.58376731438397,1.6371989003074003,fall,east,7.379029380014814
204,11,,1032.8844146718736,72.81854587327706,0.00013601257419226798,7.514309100677216,fall,east,32.168579149793764
205,9,58.4190881005575,1022.0009495612107,40.30056224774242,6.04275084486785,6.304117412604236,summer,center,-1.6395337566414045
206,8,40.89781962068551,1022.1736227068013,73.24436403380385,21.4651458203167,9.472907460495453,spring,west,15.430753765794343
207,4,77.9404494995142,1009.5474394491507,55.89230984734695,41.76536525414942,2.8174014790196162,fall,north,33.034168139197334
208,10,66.88929849767266,1007.8285751973795,58.72635813848472,60.15702312396175,7.225867438652096,summer,west,35.561971712363025
209,4,46.987845170151104,1025.945346511344,76.07805693686417,98.10306173910445,1.0283661610311214,winter,north,25.625484687094797
210,1,88.38629971584098,993.8888964182447,8.461765028229564,89.04772096978108,3.4050432487330475,fall,center,23.569627461635427
211,12,50.7166106681246,1033.3219635893902,69.6364408331086,24.22540820564365,4.742490298727107,summer,east,12.589392459123168
212,7,70.27539967193584,1033.8144956121928,23.389053701618174,61.15452373176543,8.85891022400377,spring,west,5.982063850751695
213,10,73.99342358905525,1038.1222190674976,65.70236787485689,92.1541830487904,3.8247744210931467,fall,west,32.88950981586562
214,7,45.913583410598385,996.7838803214854,17.915439644998948,10.160234791376975,6.807787938025588,summer,south,-1.9412297501654434
215,8,30.70582809526861,995.7688756347005,37.48867197069166,85.40389353865469,10.846288695702505,fall,center,26.404759660971962
216,1,83.55695259798826,1034.7010928303607,11.137983427747455,39.60706942515036,10.40901736777655,winter,north,11.987290603446043
217,3,87.38499081549773,1010.056269994438,64.4274983806676,78.16874359586504,5.253733558938818,summer,west,-1.099053042398002
218,9,40.21368500507947,1003.5180407073055,23.40970731691165,32.259717169370205,2.302328451592768,winter,south,1.069767057516649
219,7,39.216312667431175,1009.1107330760065,37.85952477805481,62.572284482120146,6.770365617654864,fall,north,22.669989688528926
220,2,55.96004516660389,,63.63585854612285,50.7015829276858,8.72887630895639,fall,north,11.191257986136506
221,12,65.8541740889845,998.0746822909256,29.70877738218567,10.442120572847402,6.532621993634426,winter,east,5.724796766160762
222,2,89.33895764144856,,70.83158968890554,75.98020956557112,8.224619643271648,winter,west,11.179223028490524
223,7,87.80976704135642,1023.002537377412,40.84310265728142,82.29442452144775,2.3465805591152673,winter,south,34.93182908575785
224,2,89.27117039675818,,75.46308213810492,48.29848515184116,3.1438840935403065,winter,west,28.223433639642707
225,9,44.73416491424564,990.6131283885446,61.716654217438375,38.80103284722403,1.7182444968447919,spring,north,18.016631515050406
226,4,,1030.5448212482606,79.489304358168,94.74916700743034,0.6332716261541956,summer,east,15.031101115810047
227,2,56.15214862282389,1011.7089799740447,57.009404907458446,37.43096357283394,5.06539441244177,winter,center,35.51424252089565
228,1,43.88413774427282,1011.7899518154884,25.01655385010551,87.96188144638107,8.50492965222871,summer,north,17.71713325387583
229,3,33.922642243002976,1018.1180429099578,42.40931245146218,41.857405254944126,4.118484913167756,spring,west,26.42383699519362
230,3,40.12370242536341,1004.0067758806579,75.23321956421191,37.35161919128185,10.484550410201678,fall,west,28.266445950571402
231,7,51.5071037271724,1034.3360879331178,73.96448369470066,36.142763529552255,3.8653221164921194,winter,center,20.72783029131769
232,6,35.2813038285094,1000.606773377549,20.04881448045247,5.999748636010249,4.1881731583306685,fall,south,25.292371029876332
233,12,39.044339482197316,1017.1358613855992,20.479441136938945,27.7318609307478,9.375974429859637,winter,west,19.427298880052977
234,12,32.679089110192386,998.4020851916379,20.213610046608164,22.948012640141723,7.263079287739912,fall,south,31.39411055145592
235,10,67.37437642153039,1020.8058163501748,50.03986589799726,6.234436049109626,5.8778761389667,spring,west,29.02925642141428
236,9,59.56298879196613,1035.0953320788758,15.556280817163008,54.15686409685117,2.5972596383396556,winter,east,19.289768129054266
237,11,44.613180185993656,1034.1318325579064,56.42122112957004,44.22011158319407,0.9632520384800777,summer,west,31.447520352780774
238,12,61.580924371337865,996.7340083892954,25.578844494536277,2.5108339322997386,1.8013325206646909,winter,west,9.043963678625536
239,1,,1021.2434374423467,67.02573286902258,15.591910712277546,1.8191617405945761,winter,south,9.95955759494744
240,2,69.54919342230525,1034.6276164405272,19.704756449264956,91.87073932897832,4.607917336184215,winter,center,23.63387466969206
241,5,85.96003318487752,1000.0137689958822,74.1202449937632,13.360507118600061,3.6378348016364073,spring,east,-1.4450464083970118
242,2,51.19752638841498,1010.7370608537897,26.512141512992073,37.332821932937776,6.018600870765286,winter,west,33.946871907311944
243,8,68.70909196049334,1025.6577593781803,2.7873216802698675,95.07765881800887,2.858226951872098,fall,center,-4.700769235996271
